Ensembl_ID	Gene_Symbol	Chromosome	Start	End	Length	GC_Content	Strand	Biotype	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	weight	WT4	WT1	WT2	KO5	KO4	KO3	wild_type	knock_out
ENSMUSG00000106815	Gm43658	5	76445447	76449622	4176	36.71	-1	TEC	predicted gene 43658 [Source:MGI Symbol;Acc:MGI:5663795]	10	-0.6	0.27	-2.26706645006984	0.02338617	1	0.031	3.5	29.6	15.2	2.9	4.2	4.7	16.1	3.9
ENSMUSG00000107383	Gm4366	7	116423745	116425086	1342	52.46	-1	processed_pseudogene	predicted gene 4366 [Source:MGI Symbol;Acc:MGI:3782551]	392.4	0.12	0.22	0.52123274130632	0.6022046	0.810762	1.529	322.1	417.2	378.1	566.2	411.5	259.2	372.5	412.3
ENSMUSG00000107352	Gm43660	5	31718156	31726416	6548	46.75	-1	lncRNA	predicted gene 43660 [Source:MGI Symbol;Acc:MGI:5663797]	26.2	-0.57	0.28	-2.06015897354748	0.03938335	0.2622881	1.529	24.4	41.6	38.3	11.5	24	17.7	34.8	17.7
ENSMUSG00000105571	Gm43662	5	14828946	14831216	2271	36.33	1	TEC	predicted gene 43662 [Source:MGI Symbol;Acc:MGI:5663799]	18.8	-0.22	0.28	-0.788311568861446	0.4305145	0.6838279	1.636	18.3	24.8	20.7	14.3	14.6	20	21.3	16.3
ENSMUSG00000105578	Gm43663	5	14715663	14717167	1505	40.6	1	TEC	predicted gene 43663 [Source:MGI Symbol;Acc:MGI:5663800]	2.5	-0.1	0.17	-0.595679019166431	0.5513897	1	0	5.2	0	4.8	0	0	4.7	3.3	1.6
ENSMUSG00000104672	Gm43665	5	14854915	14856573	1659	32.31	1	TEC	predicted gene 43665 [Source:MGI Symbol;Acc:MGI:5663802]	4.7	0.26	0.23	1.13300547631406	0.257212	1	0	0.9	2.4	4.8	1.4	3.1	15.3	2.7	6.6
ENSMUSG00000105135	Gm43667	3	34108484	34109578	1095	36.89	-1	TEC	predicted gene 43667 [Source:MGI Symbol;Acc:MGI:5663804]	16.2	-0.4	0.28	-1.40192534842861	0.1609375	0.4552574	1.636	8.7	26.4	27.9	17.2	5.2	11.8	21	11.4
ENSMUSG00000105176	Gm43668	3	34124808	34130149	5342	39.05	1	TEC	predicted gene 43668 [Source:MGI Symbol;Acc:MGI:5663805]	46	-0.47	0.25	-1.84777200496025	0.06463533	0.3168218	1.601	53.1	70.5	44.7	37.3	36.5	34.2	56.1	36
ENSMUSG00000106019	Gm43672	3	22128576	22130306	1731	51.13	-1	lncRNA	predicted gene 43672 [Source:MGI Symbol;Acc:MGI:5663809]	116.3	-0.09	0.2	-0.466756370235188	0.6406742	0.9064734	1.239	121	109.7	131.6	103.2	108.4	123.7	120.8	111.8
ENSMUSG00000105027	Gm43676	5	111345006	111345545	540	45.93	1	TEC	predicted gene 43676 [Source:MGI Symbol;Acc:MGI:5663813]	1.9	-0.15	0.19	-0.777891447025225	0.436633	1	0	1.7	1.6	4.8	0	1	2.4	2.7	1.1
ENSMUSG00000106153	Gm43677	5	111306177	111308554	2378	51.64	1	TEC	predicted gene 43677 [Source:MGI Symbol;Acc:MGI:5663814]	14.5	-0.64	0.28	-2.2588080083829	0.02389533	0.2211522	1.466	18.3	19.2	24.7	11.5	4.2	9.4	20.7	8.4
ENSMUSG00000105950	Gm43679	5	3801901	3805577	3677	38.75	-1	TEC	predicted gene 43679 [Source:MGI Symbol;Acc:MGI:5663816]	6.3	-0.29	0.26	-1.12927086700994	0.2587836	1	0.005	4.4	13.6	8	1.4	8.3	2.4	8.6	4
ENSMUSG00000106559	Gm43680	5	20465621	20465960	340	46.76	-1	processed_pseudogene	predicted gene 43680 [Source:MGI Symbol;Acc:MGI:5663817]	2.1	0.12	0.18	0.670407176849903	0.5025983	1	0	0	2.4	1.6	2.9	0	5.9	1.3	2.9
ENSMUSG00000106870	Gm43681	5	93331715	93333617	1903	38.89	-1	TEC	predicted gene 43681 [Source:MGI Symbol;Acc:MGI:5663818]	35.4	-0.66	0.27	-2.49939330669779	0.01244062	0.1617546	1.529	39.2	57.6	44.7	18.6	21.9	30.6	47.2	23.7
ENSMUSG00000107019	Gm43682	5	93324829	93326918	2090	43.97	1	TEC	predicted gene 43682 [Source:MGI Symbol;Acc:MGI:5663819]	32.4	-0.85	0.28	-3.07332976551357	0.002116844	0.06655664	1.466	35.7	54.4	50.3	10	16.7	27.1	46.8	17.9
ENSMUSG00000105613	Gm43684	5	122917588	122924160	6573	46.51	1	TEC	predicted gene 43684 [Source:MGI Symbol;Acc:MGI:5663821]	17.9	-0.24	0.28	-0.849703230419934	0.3954901	0.659788	1.636	26.1	24	12	20.1	15.6	9.4	20.7	15
ENSMUSG00000104829	Gm43685	5	52696173	52697421	706	46.84	1	lncRNA	predicted gene 43685 [Source:MGI Symbol;Acc:MGI:5663822]	4.6	-0.29	0.25	-1.14330263570847	0.252913	1	0	7	6.4	5.6	4.3	1	3.5	6.3	3
ENSMUSG00000104974	Gm43686	5	52700248	52702686	2439	45.72	-1	TEC	predicted gene 43686 [Source:MGI Symbol;Acc:MGI:5663823]	28.8	-0.55	0.27	-2.03075089989001	0.04228027	0.2652342	1.601	44.4	34.4	31.9	20.1	19.8	22.4	36.9	20.7
ENSMUSG00000104675	Gm43689	3	137623780	137624206	427	45.67	-1	lncRNA	predicted gene 43689 [Source:MGI Symbol;Acc:MGI:5663826]	6.1	-0.07	0.25	-0.281336177531534	0.7784526	1	0.084	11.3	2.4	6.4	2.9	3.1	10.6	6.7	5.5
ENSMUSG00000106980	Gm43690	5	150494298	150494563	266	45.86	-1	lncRNA	predicted gene 43690 [Source:MGI Symbol;Acc:MGI:5663827]	1.9	-0.03	0.17	-0.196455635178121	0.8442536	1	0	0.9	0	5.6	2.9	0	2.4	2.2	1.7
ENSMUSG00000105429	Gm43692	5	32957248	32958309	1062	43.88	-1	TEC	predicted gene 43692 [Source:MGI Symbol;Acc:MGI:5663829]	11.7	-0.18	0.28	-0.62698423801681	0.5306696	1	0.03	9.6	15.2	15.2	5.7	11.5	13	13.3	10.1
ENSMUSG00000105929	Gm43693	5	33141914	33143162	1249	45.88	1	TEC	predicted gene 43693 [Source:MGI Symbol;Acc:MGI:5663830]	11.3	-0.45	0.28	-1.5855543309404	0.1128404	1	0.005	15.7	13.6	16	5.7	6.3	10.6	15.1	7.5
ENSMUSG00000105304	Gm43696	3	104377976	104384046	6071	37.77	-1	lncRNA	predicted gene 43696 [Source:MGI Symbol;Acc:MGI:5663833]	54.4	-0.66	0.27	-2.43912082526865	0.01472304	0.1729326	1.529	61.8	76.1	81.4	22.9	21.9	62.4	73.1	35.7
ENSMUSG00000105453	Gm43702	5	140015386	140017931	2546	52.87	-1	TEC	predicted gene 43702 [Source:MGI Symbol;Acc:MGI:5663839]	4.9	-0.29	0.25	-1.17616656305697	0.2395283	1	0	3.5	7.2	9.6	5.7	1	2.4	6.8	3
ENSMUSG00000105699	Gm43703	5	140591544	140592306	763	52.82	-1	lncRNA	predicted gene 43703 [Source:MGI Symbol;Acc:MGI:5663840]	5.5	0.02	0.26	0.0588634312407861	0.9530609	1	0	7	4	5.6	1.4	9.4	5.9	5.5	5.6
ENSMUSG00000104903	Gm43707	3	144199747	144202933	3187	42.64	-1	lncRNA	predicted gene 43707 [Source:MGI Symbol;Acc:MGI:5663844]	5	-0.57	0.24	-2.35719794732753	0.01841343	1	0	3.5	12.8	10.4	0	1	2.4	8.9	1.1
ENSMUSG00000105873	Gm43708	5	141282898	141283858	961	37.67	-1	TEC	predicted gene 43708 [Source:MGI Symbol;Acc:MGI:5663845]	6.9	-0.92	0.26	-3.49774400007333	0.0004692113	0.4589664	0.005	10.4	12	16.8	1.4	1	0	13.1	0.8
ENSMUSG00000104649	Gm43712	3	90034074	90034364	291	42.61	1	unprocessed_pseudogene	predicted gene 43712 [Source:MGI Symbol;Acc:MGI:5663849]	70	0.24	0.24	0.99945566848371	0.317574	0.5860441	1.775	56.6	62.5	68.6	97.5	76.1	58.9	62.5	77.5
ENSMUSG00000106218	Gm43713	3	88752332	88807308	1896	43.01	-1	lncRNA	predicted gene 43713 [Source:MGI Symbol;Acc:MGI:5663850]	5.7	-0.18	0.26	-0.701877975544511	0.4827553	1	0	7	4.8	8.8	4.3	2.1	7.1	6.8	4.5
ENSMUSG00000105512	Gm43714	3	88592331	88593704	1204	56.48	-1	lncRNA	predicted gene 43714 [Source:MGI Symbol;Acc:MGI:5663851]	4.7	-0.04	0.25	-0.171647700791786	0.8637145	1	0	5.2	5.6	4	2.9	2.1	8.2	4.9	4.4
ENSMUSG00000105079	Gm43715	5	58061981	58064695	2715	37.05	1	TEC	predicted gene 43715 [Source:MGI Symbol;Acc:MGI:5663852]	3	-0.42	0.22	-1.87899586235828	0.06024506	1	0	7	4.8	4	0	1	1.2	5.3	0.7
ENSMUSG00000105366	Gm43719	5	13654003	13656201	2199	38.47	1	TEC	predicted gene 43719 [Source:MGI Symbol;Acc:MGI:5663856]	39	-0.31	0.27	-1.12600133408478	0.260165	0.4894302	2.239	24.4	54.4	57.4	27.2	36.5	34.2	45.4	32.6
ENSMUSG00000104947	Gm43721	5	64391273	64393585	2313	46.78	1	TEC	predicted gene 43721 [Source:MGI Symbol;Acc:MGI:5663858]	1.9	-0.06	0.2	-0.321790752158511	0.7476112	1	0	2.6	2.4	1.6	1.4	1	2.4	2.2	1.6
ENSMUSG00000106202	Gm43727	5	5354356	5357002	2647	42.95	-1	lncRNA	predicted gene 43727 [Source:MGI Symbol;Acc:MGI:5663864]	17.1	-1.69	0.28	-5.95849677968864	2.545687e-09	3.185017e-06	1.032	34	32.8	31.1	0	2.1	2.4	32.6	1.5
ENSMUSG00000104867	Gm43728	5	5359002	5361623	2622	39.51	-1	lncRNA	predicted gene 43728 [Source:MGI Symbol;Acc:MGI:5663865]	19	-0.97	0.28	-3.40340672823665	0.0006655113	0.0709329	0.41	20.9	31.2	39.1	5.7	4.2	13	30.4	7.6
ENSMUSG00000105692	Gm43737	3	89117732	89120471	2740	48.54	1	TEC	predicted gene 43737 [Source:MGI Symbol;Acc:MGI:5663874]	47.2	-0.45	0.26	-1.74421005858844	0.08112247	0.3517583	1.529	54.8	58.5	59	25.8	51.1	34.2	57.4	37
ENSMUSG00000107639	Gm4374	6	73505798	73506221	424	47.41	-1	processed_pseudogene	predicted gene 4374 [Source:MGI Symbol;Acc:MGI:3782559]	2	-0.09	0.19	-0.45410083052962	0.6497563	1	0	3.5	2.4	1.6	0	1	3.5	2.5	1.5
ENSMUSG00000105506	Gm43743	3	94241701	94242639	828	49.63	-1	transcribed_processed_pseudogene	predicted gene 43743 [Source:MGI Symbol;Acc:MGI:5663880]	31.8	0.1	0.28	0.354352527172207	0.7230747	0.8610758	1.581	16.5	42.4	31.1	37.3	36.5	27.1	30	33.6
ENSMUSG00000107165	Gm43747	5	74736608	74737937	1330	37.67	1	TEC	predicted gene 43747 [Source:MGI Symbol;Acc:MGI:5663884]	12.4	-0.47	0.28	-1.67944288862606	0.09306576	1	0.031	17.4	20.8	12	12.9	4.2	7.1	16.7	8
ENSMUSG00000106612	Gm43750	3	126801958	126804450	2493	43.08	-1	TEC	predicted gene 43750 [Source:MGI Symbol;Acc:MGI:5663887]	3.6	-0.03	0.23	-0.145605898211164	0.8842325	1	0	3.5	2.4	5.6	0	5.2	4.7	3.8	3.3
ENSMUSG00000105322	Gm43751	3	126842625	126845695	3071	36.54	-1	TEC	predicted gene 43751 [Source:MGI Symbol;Acc:MGI:5663888]	8.7	-0.42	0.28	-1.50791727714969	0.1315757	1	0.031	13.9	8	13.6	5.7	6.3	4.7	11.8	5.6
ENSMUSG00000105707	Gm43753	5	62814142	62817450	3309	35.63	-1	TEC	predicted gene 43753 [Source:MGI Symbol;Acc:MGI:5663890]	2.3	-0.28	0.2	-1.40295479200112	0.1606303	1	0	5.2	1.6	4.8	1.4	1	0	3.9	0.8
ENSMUSG00000104793	Gm43756	5	125548561	125551398	2838	47.46	1	TEC	predicted gene 43756 [Source:MGI Symbol;Acc:MGI:5663893]	1.9	-0.05	0.18	-0.275750422366451	0.7827398	1	0	1.7	1.6	3.2	0	0	4.7	2.2	1.6
ENSMUSG00000105368	Gm43759	5	112515078	112516338	1261	52.97	1	TEC	predicted gene 43759 [Source:MGI Symbol;Acc:MGI:5663896]	1.7	-0.08	0.18	-0.471733350681379	0.6371171	1	0	0.9	4.8	0.8	1.4	0	2.4	2.2	1.3
ENSMUSG00000106856	Gm43761	2	35326333	35327323	991	48.84	-1	TEC	predicted gene 43761 [Source:MGI Symbol;Acc:MGI:5663898]	17.7	-0.34	0.28	-1.21043424878623	0.2261123	0.5514271	1.466	25.2	16.8	23.9	24.4	4.2	11.8	22	13.4
ENSMUSG00000105868	Gm43766	14	52496268	52501684	5417	42.22	1	TEC	predicted gene 43766 [Source:MGI Symbol;Acc:MGI:5663903]	5.1	0.11	0.25	0.426260710868524	0.6699179	1	0	0.9	5.6	6.4	8.6	4.2	4.7	4.3	5.8
ENSMUSG00000105412	Gm43768	3	94483084	94484341	1258	40.3	-1	lncRNA	predicted gene 43768 [Source:MGI Symbol;Acc:MGI:5663905]	6.9	-0.18	0.27	-0.662948666992346	0.5073634	1	0	5.2	8	11.2	7.2	4.2	5.9	8.1	5.7
ENSMUSG00000106061	Gm43773	3	94441112	94443273	2162	40.89	-1	lncRNA	predicted gene 43773 [Source:MGI Symbol;Acc:MGI:5663910]	12.5	-0.28	0.28	-0.997591911805875	0.3184773	0.6329446	1.466	12.2	16	17.6	7.2	4.2	17.7	15.3	9.7
ENSMUSG00000104631	Gm43774	3	94443918	94444795	878	42.37	-1	lncRNA	predicted gene 43774 [Source:MGI Symbol;Acc:MGI:5663911]	7.7	-0.18	0.27	-0.644758679494325	0.5190836	1	0.075	7	12	8	5.7	4.2	9.4	9	6.4
ENSMUSG00000107304	Gm43775	5	66226844	66230238	3395	43.45	-1	TEC	predicted gene 43775 [Source:MGI Symbol;Acc:MGI:5663912]	23.3	0.06	0.28	0.210608560162203	0.8331927	0.9133242	1.581	24.4	23.2	19.9	28.7	27.1	16.5	22.5	24.1
ENSMUSG00000106912	Gm43785	5	118699822	118701166	1345	41.93	-1	TEC	predicted gene 43785 [Source:MGI Symbol;Acc:MGI:5663922]	2.6	-0.25	0.2	-1.22301269833274	0.2213249	1	0	2.6	4	5.6	0	3.1	0	4.1	1
ENSMUSG00000105761	Gm43787	5	102204899	102205935	1037	43.3	-1	TEC	predicted gene 43787 [Source:MGI Symbol;Acc:MGI:5663924]	4.5	-0.55	0.23	-2.33053904000489	0.01977768	1	0	2.6	10.4	11.2	1.4	0	1.2	8.1	0.9
ENSMUSG00000107286	Gm43788	5	118740781	118743197	2417	40.13	1	TEC	predicted gene 43788 [Source:MGI Symbol;Acc:MGI:5663925]	42.8	-0.91	0.28	-3.27410397308427	0.001059976	0.04123635	1.775	67.9	63.3	59	7.2	21.9	37.7	63.4	22.2
ENSMUSG00000106818	Gm43790	5	66478348	66480360	2013	48.14	-1	TEC	predicted gene 43790 [Source:MGI Symbol;Acc:MGI:5663927]	3.4	-0.36	0.22	-1.64403273154022	0.1001694	1	0	5.2	3.2	8.8	0	3.1	0	5.7	1
ENSMUSG00000106732	Gm43792	5	66587260	66589469	2210	40.45	-1	TEC	predicted gene 43792 [Source:MGI Symbol;Acc:MGI:5663929]	15.9	-0.36	0.28	-1.26482177220319	0.2059352	0.5283202	1.466	11.3	16	32.7	18.6	8.3	8.2	20	11.7
ENSMUSG00000107155	Gm43793	5	66503236	66504568	1333	43.14	-1	TEC	predicted gene 43793 [Source:MGI Symbol;Acc:MGI:5663930]	6.1	-0.17	0.25	-0.691177989100766	0.4894537	1	0	6.1	8	8	7.2	0	7.1	7.4	4.7
ENSMUSG00000106772	Gm43794	5	66601075	66601766	692	42.49	-1	TEC	predicted gene 43794 [Source:MGI Symbol;Acc:MGI:5663931]	1.8	-0.02	0.17	-0.112775915551856	0.9102082	1	0	0	0.8	4.8	2.9	2.1	0	1.9	1.7
ENSMUSG00000106720	Gm43795	5	66689139	66691504	2366	47.89	-1	TEC	predicted gene 43795 [Source:MGI Symbol;Acc:MGI:5663932]	9.7	-0.53	0.27	-1.94398082317316	0.05189776	1	0.027	8.7	15.2	19.1	7.2	1	7.1	14.4	5.1
ENSMUSG00000104968	Gm43803	3	53017817	53020832	766	43.57	-1	lncRNA	predicted gene 43803 [Source:MGI Symbol;Acc:MGI:5663940]	2.2	-0.3	0.19	-1.57543124892189	0.1151569	1	0	0.9	7.2	4	1.4	0	0	4	0.5
ENSMUSG00000105971	Gm43805	3	53019587	53020410	824	45.39	1	TEC	predicted gene 43805 [Source:MGI Symbol;Acc:MGI:5663942]	2.3	-0.24	0.19	-1.26719716959922	0.2050848	1	0	0.9	5.6	4.8	0	0	2.4	3.8	0.8
ENSMUSG00000107048	Gm43807	5	150675558	150677338	1781	35.77	1	lncRNA	predicted gene 43807 [Source:MGI Symbol;Acc:MGI:5663944]	85.8	-0.95	0.27	-3.56334849510945	0.0003661541	0.02628207	1.239	147.1	119.3	110.1	25.8	30.2	82.5	125.5	46.2
ENSMUSG00000107086	Gm43808	5	31026108	31028172	2065	54.14	-1	TEC	predicted gene 43808 [Source:MGI Symbol;Acc:MGI:5663945]	19	-0.31	0.28	-1.11864337427285	0.2632923	0.5618063	1.636	22.6	25.6	19.1	20.1	13.5	13	22.5	15.5
ENSMUSG00000107151	Gm43810	5	31865740	31865971	232	28.45	1	TEC	predicted gene 43810 [Source:MGI Symbol;Acc:MGI:5663947]	2.1	-0.24	0.2	-1.22355474137768	0.2211202	1	0	2.6	4	3.2	1.4	0	1.2	3.3	0.9
ENSMUSG00000107140	Gm43811	5	32084041	32084735	695	36.98	1	TEC	predicted gene 43811 [Source:MGI Symbol;Acc:MGI:5663948]	6.2	-0.3	0.26	-1.14534578805858	0.2520659	1	0.005	8.7	6.4	9.6	7.2	4.2	1.2	8.2	4.2
ENSMUSG00000106636	Gm43813	5	123544550	123549927	5378	42.95	1	lncRNA	predicted gene 43813 [Source:MGI Symbol;Acc:MGI:5663950]	38.9	-0.79	0.26	-3.05958359948343	0.002216449	0.06137749	1.775	51.4	55.2	53.5	18.6	24	30.6	53.4	24.4
ENSMUSG00000105510	Gm43815	5	72711583	72712572	990	39.29	-1	TEC	predicted gene 43815 [Source:MGI Symbol;Acc:MGI:5663952]	3.4	-0.06	0.21	-0.298679400970008	0.7651847	1	0	0.9	5.6	4.8	5.7	3.1	0	3.8	3
ENSMUSG00000105341	Gm43817	5	106027449	106029710	2262	40.58	1	TEC	predicted gene 43817 [Source:MGI Symbol;Acc:MGI:5663954]	5.8	-0.33	0.25	-1.35021171985314	0.1769481	1	0.075	4.4	14.4	6.4	4.3	5.2	0	8.4	3.2
ENSMUSG00000106062	Gm43820	3	37698756	37702101	3346	42.74	1	TEC	predicted gene 43820 [Source:MGI Symbol;Acc:MGI:5663957]	8.2	-0.38	0.27	-1.42938210158997	0.1528944	1	0.031	6.1	16.8	11.2	1.4	5.2	8.2	11.4	5
ENSMUSG00000106224	Gm43823	3	121515244	121517051	1808	48.45	-1	TEC	predicted gene 43823 [Source:MGI Symbol;Acc:MGI:5663960]	13.6	0.35	0.28	1.21671069043637	0.2237143	0.5486051	1.466	10.4	6.4	13.6	22.9	11.5	16.5	10.1	17
ENSMUSG00000106071	Gm43826	3	141392314	141394925	2612	34	1	TEC	predicted gene 43826 [Source:MGI Symbol;Acc:MGI:5663963]	14.7	-0.81	0.28	-2.89599970633474	0.003779528	0.08484793	1.636	14.8	40.8	15.2	4.3	8.3	4.7	23.6	5.8
ENSMUSG00000107117	Gm43842	5	69114751	69117732	2982	36.55	-1	TEC	predicted gene 43842 [Source:MGI Symbol;Acc:MGI:5663979]	6.3	0.33	0.27	1.24400591568563	0.2134974	1	0.084	4.4	3.2	4.8	10	10.4	4.7	4.1	8.4
ENSMUSG00000106944	Gm43843	6	18429658	18431244	1587	37.74	-1	TEC	predicted gene 43843 [Source:MGI Symbol;Acc:MGI:5663980]	6.5	0.01	0.26	0.028633699266932	0.9771567	1	0.084	3.5	9.6	6.4	2.9	7.3	9.4	6.5	6.5
ENSMUSG00000106858	Gm43844	6	17914995	17920599	5605	40.23	1	TEC	predicted gene 43844 [Source:MGI Symbol;Acc:MGI:5663981]	7.2	-0.27	0.25	-1.06494329506102	0.2869016	1	0.005	7.8	8.8	12	11.5	3.1	0	9.5	4.9
ENSMUSG00000105925	Gm43846	3	104864758	104865689	932	42.38	-1	lncRNA	predicted gene 43846 [Source:MGI Symbol;Acc:MGI:5663983]	6.2	-0.12	0.26	-0.450616360388037	0.6522661	1	0.075	4.4	7.2	9.6	1.4	7.3	7.1	7	5.3
ENSMUSG00000105753	Gm43847	3	105410223	105412162	1940	46.08	1	lncRNA	predicted gene 43847 [Source:MGI Symbol;Acc:MGI:5663984]	9.6	-0.63	0.28	-2.27132727318576	0.02312717	1	0.027	12.2	17.6	13.6	7.2	2.1	4.7	14.5	4.7
ENSMUSG00000106317	Gm43848	3	105633217	105634463	1247	36.81	-1	lncRNA	predicted gene 43848 [Source:MGI Symbol;Acc:MGI:5663985]	13.6	0.1	0.28	0.341388508134604	0.7328111	0.8537412	1.636	10.4	14.4	12.8	24.4	10.4	9.4	12.5	14.7
ENSMUSG00000106680	Gm43852	5	32870416	32871332	917	50.05	-1	TEC	predicted gene 43852 [Source:MGI Symbol;Acc:MGI:5663989]	7.2	0.24	0.25	0.935665489171443	0.3494454	1	0.005	8.7	4.8	1.6	17.2	8.3	2.4	5	9.3
ENSMUSG00000104548	Gm43857	3	152096799	152099877	3079	36.83	-1	TEC	predicted gene 43857 [Source:MGI Symbol;Acc:MGI:5663994]	20.3	-0.22	0.28	-0.786754864407862	0.4314254	0.6901791	1.601	23.5	29.6	16	14.3	14.6	23.6	23	17.5
ENSMUSG00000104546	Gm43858	3	152091897	152093674	1778	46.29	1	TEC	predicted gene 43858 [Source:MGI Symbol;Acc:MGI:5663995]	34.9	-0.33	0.26	-1.26163551535931	0.20708	0.489622	1.775	46.1	36.8	38.3	30.1	26	31.8	40.4	29.3
ENSMUSG00000105710	Gm43859	3	152089443	152090854	1412	44.33	-1	TEC	predicted gene 43859 [Source:MGI Symbol;Acc:MGI:5663996]	17.2	-0.65	0.28	-2.30573596762747	0.02112539	0.2428327	1.032	29.6	19.2	23.1	10	10.4	10.6	24	10.4
ENSMUSG00000106928	Gm43860	5	35708604	35711308	2705	52.75	-1	TEC	predicted gene 43860 [Source:MGI Symbol;Acc:MGI:5663997]	42.1	-0.15	0.27	-0.571742521551032	0.5674964	0.8056046	1.466	60.1	45.6	31.1	24.4	41.7	49.5	45.6	38.5
ENSMUSG00000107608	Gm43863	6	117893492	117894683	1192	58.22	-1	TEC	predicted gene, 43863 [Source:MGI Symbol;Acc:MGI:5690255]	10.2	-0.23	0.28	-0.808346261645442	0.4188913	1	0.027	9.6	12.8	13.6	7.2	7.3	10.6	12	8.4
ENSMUSG00000107455	Gm43868	6	113020996	113023109	2114	44.7	-1	TEC	predicted gene, 43868 [Source:MGI Symbol;Acc:MGI:5690260]	5.3	0.27	0.25	1.10599326519834	0.2687294	1	0	5.2	0.8	4	12.9	4.2	4.7	3.3	7.3
ENSMUSG00000108053	Gm43890	6	83291127	83293925	2799	42.91	-1	TEC	predicted gene, 43890 [Source:MGI Symbol;Acc:MGI:5690282]	4.6	-0.26	0.24	-1.11903132582749	0.2631268	1	0	5.2	7.2	7.2	0	1	7.1	6.5	2.7
ENSMUSG00000107849	Gm43904	6	87753125	87754462	379	49.85	1	lncRNA	predicted gene, 43904 [Source:MGI Symbol;Acc:MGI:5690296]	3.7	-0.32	0.24	-1.33536527404806	0.1817568	1	0	7.8	4	4.8	1.4	2.1	2.4	5.5	2
ENSMUSG00000107420	Gm43910	6	145087883	145091123	3241	49.43	-1	TEC	predicted gene, 43910 [Source:MGI Symbol;Acc:MGI:5690302]	231.9	0.22	0.23	0.968693963620178	0.3326979	0.6832531	1.269	25.2	289.1	126.8	358.4	526.1	66	147	316.8
ENSMUSG00000108171	Gm43915	6	120935805	120974459	5037	50.42	1	lncRNA	predicted gene, 43915 [Source:MGI Symbol;Acc:MGI:5690307]	17.5	-0.93	0.28	-3.28226436161503	0.00102977	0.05382045	1.032	38.3	20.8	23.9	8.6	4.2	9.4	27.7	7.4
ENSMUSG00000108232	Gm43916	6	120928862	120929828	967	52.95	1	lncRNA	predicted gene, 43916 [Source:MGI Symbol;Acc:MGI:5690308]	2.5	-0.1	0.21	-0.449959717078121	0.6527395	1	0	1.7	3.2	4	1.4	1	3.5	3	2
ENSMUSG00000107534	Gm43920	6	83939259	83942030	2159	36.15	1	lncRNA	predicted gene, 43920 [Source:MGI Symbol;Acc:MGI:5690312]	6.1	-0.26	0.25	-1.04004033694896	0.2983212	1	0.031	4.4	9.6	10.4	10	1	1.2	8.1	4.1
ENSMUSG00000107603	Gm43921	6	4506087	4507878	1792	40.23	1	TEC	predicted gene, 43921 [Source:MGI Symbol;Acc:MGI:5690313]	28.4	-0.65	0.28	-2.3570014737418	0.01842317	0.1786494	1.775	29.6	45.6	39.9	22.9	21.9	10.6	38.4	18.5
ENSMUSG00000108256	Gm43923	6	93171922	93174832	2911	40.02	1	TEC	predicted gene, 43923 [Source:MGI Symbol;Acc:MGI:5690315]	2.7	-0.14	0.21	-0.660551273146893	0.5089001	1	0	1.7	5.6	3.2	0	2.1	3.5	3.5	1.9
ENSMUSG00000107812	Gm43935	6	113282586	113283635	1050	46.67	-1	TEC	predicted gene, 43935 [Source:MGI Symbol;Acc:MGI:5690327]	1.9	0.11	0.19	0.585321222527979	0.5583317	1	0	0.9	2.4	0.8	2.9	1	3.5	1.4	2.5
ENSMUSG00000107954	Gm43942	6	101121253	101124111	2859	43.09	1	TEC	predicted gene, 43942 [Source:MGI Symbol;Acc:MGI:5690334]	11.3	-0.41	0.28	-1.46384969415087	0.143235	1	0.027	17.4	15.2	12.8	2.9	12.5	7.1	15.1	7.5
ENSMUSG00000107720	Gm43946	6	101324906	101325791	886	39.39	-1	TEC	predicted gene, 43946 [Source:MGI Symbol;Acc:MGI:5690338]	20.4	-1.06	0.28	-3.72727256941585	0.0001935631	0.01445623	1.529	17.4	52	34.3	2.9	4.2	11.8	34.6	6.3
ENSMUSG00000107448	Gm43947	6	101321853	101322811	959	42.96	-1	TEC	predicted gene, 43947 [Source:MGI Symbol;Acc:MGI:5690339]	7.4	-0.54	0.27	-2.0101389094407	0.04441649	0.9618355	0.075	7.8	11.2	15.2	1.4	3.1	5.9	11.4	3.5
ENSMUSG00000107427	Gm43948	6	101036132	101174974	2376	44.2	1	lncRNA	predicted gene, 43948 [Source:MGI Symbol;Acc:MGI:5690340]	34.5	-0.74	0.27	-2.74572461934951	0.006037742	0.1021149	1.775	50.5	48	43.1	27.2	12.5	25.9	47.2	21.9
ENSMUSG00000107877	Gm43951	11	72044923	72097852	7987	44	-1	protein_coding	predicted gene, 43951 [Source:MGI Symbol;Acc:MGI:5690343]	5.8	-0.21	0.25	-0.849238301993724	0.3957487	1	0.005	9.6	6.4	6.4	0	4.2	8.2	7.5	4.1
ENSMUSG00000108067	Gm43953	6	101302300	101305166	2867	43.74	-1	TEC	predicted gene, 43953 [Source:MGI Symbol;Acc:MGI:5690345]	68.7	-1.38	0.27	-5.14552134694743	2.667789e-07	7.897666e-05	2.239	59.2	133.7	141.2	20.1	24	34.2	111.4	26.1
