"seqnames" "start" "end" "width" "strand" "Conc" "Conc_KO" "Conc_WT" "Fold" "p.value" "FDR" "annotation" "geneChr" "geneStart" "geneEnd" "geneLength" "geneStrand" "geneId" "transcriptId" "distanceToTSS" "ENSEMBL" "SYMBOL" "GENENAME" "Simplified_Annotation"
"1274" "chr5" 114708810 114709210 401 "*" 5.19732594803439 4.59561060481108 5.49287659594722 -0.501987709341451 0.000585444339840812 0.0369932867120312 "Promoter (2-3kb)" 5 114706078 114732739 26662 1 "433940" "ENSMUST00000130983.2" 2732 "ENSMUSG00000041930" "Fam222a" "family with sequence similarity 222, member A" "Promoter"
"1275" "chr3" 134994126 134994526 401 "*" 4.21961426284557 3.35849519456669 4.59773714852831 -0.498302082889891 0.000586093228213482 0.0369932867120312 "Promoter (<=1kb)" 3 134994419 135010184 15766 1 "69772" "ENSMUST00000154869.4" 0 "ENSMUSG00000028167" "Bdh2" "3-hydroxybutyrate dehydrogenase, type 2" "Promoter"
"1276" "chr3" 8729561 8729961 401 "*" 6.48454871856578 6.0753614074657 6.70442663605269 -0.4420094705361 0.000586595453448519 0.0369932867120312 "Promoter (1-2kb)" 3 8729856 8731685 1830 2 "15213" "ENSMUST00000192102.2" 1724 "ENSMUSG00000040289" "Hey1" "hairy/enhancer-of-split related with YRPW motif 1" "Promoter"
"1277" "chr16" 4696035 4696435 401 "*" 6.17001758712037 5.66693665107188 6.42855794970196 -0.480355287265634 0.000587307017560476 0.0369932867120312 "Promoter (1-2kb)" 16 4692642 4698179 5538 2 "207740" "ENSMUST00000037843.7" 1744 "ENSMUSG00000039568" "Ubald1" "UBA-like domain containing 1" "Promoter"
"1278" "chr10" 128425510 128425910 401 "*" 7.02521729149075 6.6384551262548 7.23531998551066 -0.436714608649163 0.000587629315525648 0.0369932867120312 "Promoter (<=1kb)" 10 128403392 128425521 22130 2 "13867" "ENSMUST00000082059.7" 0 "ENSMUSG00000018166" "Erbb3" "erb-b2 receptor tyrosine kinase 3" "Promoter"
"1279" "chr7" 111188675 111189075 401 "*" 4.27136313799629 3.39017930019035 4.65510208436947 -0.500873117088055 0.000587858044363907 0.0369932867120312 "Intron (ENSMUST00000049430.15/233733, intron 3 of 10)" 7 111070868 111379184 308317 2 "233733" "ENSMUST00000049430.15" 190109 "ENSMUSG00000038296" "Galnt18" "polypeptide N-acetylgalactosaminyltransferase 18" "Intron"
"1280" "chr1" 91384190 91384590 401 "*" 6.72711654759156 6.29093040664093 6.95847862162637 -0.45957546316919 0.000588009001322758 0.0369932867120312 "Promoter (2-3kb)" 1 91343704 91387046 43343 2 "18627" "ENSMUST00000069620.10" 2456 "ENSMUSG00000055866" "Per2" "period circadian clock 2" "Promoter"
"1281" "chr14" 58312415 58312815 401 "*" 5.19123944434763 4.61847513044288 5.47628466090646 -0.49281928328188 0.000588024794313194 0.0369932867120312 "Promoter (<=1kb)" 14 58312572 58347631 35060 1 "14180" "ENSMUST00000074654.12" 0 "ENSMUSG00000021974" "Fgf9" "fibroblast growth factor 9" "Promoter"
"1282" "chr11" 115790730 115791130 401 "*" 7.16673742028132 6.84008479247652 7.34952763325763 -0.399230906481966 0.000588239655118483 0.0369932867120312 "Promoter (<=1kb)" 11 115790792 115797095 6304 1 "66528" "ENSMUST00000152171.8" 0 "ENSMUSG00000048442" "Smim5" "small integral membrane protein 5" "Promoter"
"1283" "chrUn_JH584304v1" 2448 2848 401 "*" 5.27468532554436 5.69590206280545 4.9050206992169 0.486054416778403 0.000588580971167331 0.0369932867120312 "Distal Intergenic" 60 52190 59667 7478 2 "66776" "ENSMUST00000179505.8" 56819 NA "Pisd-ps3" "phosphatidylserine decarboxylase, pseudogene 3" "Intergenic"
"1284" "chr14" 4741406 4741806 401 "*" 4.12817031588359 3.18917103316848 4.52754592982012 -0.494813724597313 0.000589654039336524 0.0370322663567954 "Intron (ENSMUST00000022303.17/21834, intron 1 of 9)" 14 4433137 4808800 375664 2 "21834" "ENSMUST00000022303.17" 66994 "ENSMUSG00000021779" "Thrb" "thyroid hormone receptor beta" "Intron"
"1285" "chr8" 36571546 36571946 401 "*" 5.58720416144876 4.96614213707482 5.88961710207019 -0.502980420680297 0.000590647476674733 0.0370661889237858 "Exon (ENSMUST00000150295.2/244418, exon 3 of 3)" 8 36562015 36573763 11749 1 "244418" "ENSMUST00000150295.2" 9531 "ENSMUSG00000050271" "Prag1" "PEAK1 related kinase activating pseudokinase 1" "Exon"
"1286" "chr13" 96268954 96269354 401 "*" 5.88805501274699 5.40915163543765 6.13697611812644 -0.469037094524214 0.000591599003277034 0.0370869448151591 "Promoter (<=1kb)" 13 96091102 96269085 177984 2 "75209" "ENSMUST00000161263.8" 0 "ENSMUSG00000051111" "Sv2c" "synaptic vesicle glycoprotein 2c" "Promoter"
"1287" "chr19" 44779187 44779587 401 "*" 4.98289976135067 4.36840166957225 5.28299842240471 -0.500921787333845 0.000592117343210401 0.0370869448151591 "Promoter (2-3kb)" 19 44776230 44825555 49326 1 "18504" "ENSMUST00000249929.1" 2957 "ENSMUSG00000004231" "Pax2" "paired box 2" "Promoter"
"1288" "chr14" 56052737 56053137 401 "*" 6.26485682441507 5.85338521231552 6.48571830616791 -0.449118686269283 0.000592338876465669 0.0370869448151591 "Distal Intergenic" 14 56060601 56063689 3089 1 "73181" "ENSMUST00000226979.2" -7464 "ENSMUSG00000023411" "Nfatc4" "nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4" "Intergenic"
"1289" "chr13" 100244465 100244865 401 "*" 7.02256938503302 6.59895318854389 7.24862283238932 -0.451145702760098 0.000592869527721842 0.0370917683870046 "Promoter (<=1kb)" 13 100244520 100250746 6227 1 "20365" "ENSMUST00000022145.15" 0 "ENSMUSG00000021643" "Serf1" "small EDRK-rich factor 1" "Promoter"
"1290" "chr7" 3632567 3632967 401 "*" 7.26746737227588 6.88339677186344 7.47638204740897 -0.431242451145922 0.000594076930009253 0.0371388918706855 "Promoter (<=1kb)" 7 3623323 3632883 9561 2 "69714" "ENSMUST00000155592.8" 0 "ENSMUSG00000006335" "Tfpt" "TCF3 (E2A) fusion partner" "Promoter"
"1291" "chr4" 141241399 141241799 401 "*" 4.80934496899707 4.13319136060926 5.13063306440465 -0.506048230012406 0.000595160249918377 0.0371621614028323 "Promoter (2-3kb)" 4 141222840 141244220 21381 2 "56381" "ENSMUST00000144500.2" 2421 "ENSMUSG00000040761" "Spen" "spen family transcription repressor" "Promoter"
"1292" "chr17" 28916319 28916719 401 "*" 5.86663643292032 5.2903812373112 6.15296368237885 -0.496858362537407 0.000595358095116917 0.0371621614028323 "Intron (ENSMUST00000004990.14/26416, intron 1 of 11)" 17 28911542 28967378 55837 1 "26416" "ENSMUST00000114752.3" 4777 "ENSMUSG00000053436" "Mapk14" "mitogen-activated protein kinase 14" "Intron"
"1293" "chr5" 144579757 144580157 401 "*" 4.59680898495426 3.82389235948626 4.94901522539393 -0.505093696844135 0.000596302364071105 0.0371635819977238 "Distal Intergenic" 5 144660437 144660607 171 2 "108169117" "ENSMUST00000121256.2" 80450 "ENSMUSG00000082524" "Gm6272" "predicted pseudogene 6272" "Intergenic"
"1294" "chr16" 43369307 43369707 401 "*" 5.14650543975852 4.45419909496748 5.47314730802903 -0.505801196138546 0.000597072425095387 0.0371635819977238 "Intron (ENSMUST00000132881.8/56490, intron 4 of 4)" 16 43330671 43439500 108830 1 "56490" "ENSMUST00000114695.3" 38636 "ENSMUSG00000022708" "Zbtb20" "zinc finger and BTB domain containing 20" "Intron"
"1295" "chr18" 47334459 47334859 401 "*" 5.05341081238125 4.37351117605728 5.37594763680576 -0.506157171355477 0.000597619163103269 0.0371635819977238 "Intron (ENSMUST00000234124.2/69456, intron 6 of 6)" 18 47368665 47414262 45598 2 "20358" "ENSMUST00000123228.8" 79403 "ENSMUSG00000019647" "Sema6a" "sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A" "Intron"
"1296" "chr11" 31774834 31775234 401 "*" 5.36892559137688 4.65198634188871 5.70358020698106 -0.506267593526218 0.000597766259825496 0.0371635819977238 "Promoter (<=1kb)" 11 31750685 31774552 23868 2 "414116" "ENSMUST00000243026.1" -282 "ENSMUSG00000085772" "D630024D03Rik" "RIKEN cDNA D630024D03 gene" "Promoter"
"1297" "chr15" 80429587 80429987 401 "*" 3.95089672101545 2.86188437394908 4.38735490394669 -0.466577085500261 0.000597790349760275 0.0371635819977238 "Intron (ENSMUST00000096347.4/383075, intron 1 of 5)" 15 80336441 80444671 108231 2 "383075" "ENSMUST00000096347.4" 14684 "ENSMUSG00000050439" "Enthd1" "ENTH domain containing 1" "Intron"
"1298" "chr18" 50124919 50125319 401 "*" 5.33205950401331 4.59613578796369 5.67276725132531 -0.505979915721589 0.000598616872954334 0.0371635819977238 "Intron (ENSMUST00000148989.3/106869, intron 1 of 1)" 18 50112602 50240240 127639 1 "106869" "ENSMUST00000153545.2" 12317 "ENSMUSG00000062210" "Tnfaip8" "tumor necrosis factor, alpha-induced protein 8" "Intron"
"1299" "chr10" 128132396 128132796 401 "*" 4.05520832410478 3.15102007243329 4.44526456478529 -0.495793375937916 0.000598799376554692 0.0371635819977238 "Promoter (1-2kb)" 10 128132008 128133953 1946 2 "83430" "ENSMUST00000026449.3" 1157 "ENSMUSG00000025383" "Il23a" "interleukin 23, alpha subunit p19" "Promoter"
"1300" "chr7" 7124063 7124463 401 "*" 7.20405779105325 6.86381919309493 7.39316698554281 -0.407682994244084 0.000599016767433044 0.0371635819977238 "Promoter (<=1kb)" 7 7122019 7124444 2426 2 "232853" "ENSMUST00000210142.2" 0 "ENSMUSG00000062116" "Zfp954" "zinc finger protein 954" "Promoter"
"1301" "chr5" 107348073 107348473 401 "*" 6.43511296340392 5.95384063290367 6.6849865761228 -0.471929993812881 0.000602736194631361 0.037359718991194 "Intron (ENSMUST00000031224.15/21814, intron 3 of 16)" 5 107257147 107340233 83087 2 "21814" "ENSMUST00000138469.8" -7840 "ENSMUSG00000029287" "Tgfbr3" "transforming growth factor, beta receptor III" "Intron"
"1302" "chr7" 116280304 116280704 401 "*" 4.13673174156348 3.33477756485039 4.49769770967846 -0.501368690639786 0.000603091953875213 0.037359718991194 "Distal Intergenic" 7 116146100 116148599 2500 1 "319685" "ENSMUST00000206533.2" 134204 "ENSMUSG00000108456" "4732496C06Rik" "RIKEN cDNA 4732496C06 gene" "Intergenic"
"1303" "chr9" 22734100 22734500 401 "*" 4.50126028617608 3.74202863607746 4.84925778973282 -0.50509083555685 0.000603762631239719 0.0373729525787069 "Intron (ENSMUST00000039798.16/319845, intron 20 of 21)" 9 22590046 22799570 209525 1 "319845" "ENSMUST00000124076.2" 144054 "ENSMUSG00000035919" "Bbs9" "Bardet-Biedl syndrome 9" "Intron"
"1304" "chr5" 9346217 9346617 401 "*" 4.54244602193855 3.79026218564417 4.8882555397303 -0.505122304737441 0.000604615959290926 0.0373974636847345 "Intron (ENSMUST00000155764.8/231014, intron 1 of 21)" 5 9316175 9511486 195312 1 "231014" "ENSMUST00000154662.8" 30042 "ENSMUSG00000056004" "Elapor2" "endosome-lysosome associated apoptosis and autophagy regulator family member 2" "Intron"
"1305" "chr6" 99078403 99078803 401 "*" 5.87320638785997 5.32453089367094 6.14928811567257 -0.490941345186129 0.000606072265919698 0.0374566069327056 "Intron (ENSMUST00000113326.9/108655, intron 3 of 17)" 6 98986894 99073166 86273 2 "108655" "ENSMUST00000175886.8" -5237 "ENSMUSG00000030067" "Foxp1" "forkhead box P1" "Intron"
"1306" "chr1" 75419208 75419608 401 "*" 4.42625588998076 3.64684666791899 4.78044072456854 -0.504319797415453 0.000606488291291455 0.0374566069327056 "Promoter (<=1kb)" 1 75418868 75419823 956 1 "69080" "ENSMUST00000124539.2" 340 "ENSMUSG00000033021" "Gmppa" "GDP-mannose pyrophosphorylase A" "Promoter"
"1307" "chr5" 144309056 144309456 401 "*" 4.5864186908994 3.68120961228111 4.9767523013094 -0.492143768336005 0.000607028913805461 0.0374617013448095 "Intron (ENSMUST00000155491.8/55950, intron 3 of 3)" 5 144295335 144297815 2481 1 "100579137" "ENSMUST00000196478.5" 13721 "ENSMUSG00000104600" "Dmrt1i" "Dmrt1 interacting ncRNA" "Intron"
"1308" "chr11" 52402902 52403302 401 "*" 3.89606549529608 2.92937656387998 4.30265364713729 -0.485960220085364 0.000608996346243116 0.0375547746849922 "Distal Intergenic" 11 52287473 52294101 6629 1 "213673" "ENSMUST00000136303.2" 115429 "ENSMUSG00000036275" "9530068E07Rik" "RIKEN cDNA 9530068E07 gene" "Intergenic"
"1309" "chr11" 78443158 78443558 401 "*" 5.65620738926012 4.94298260860651 5.98966530986986 -0.505402400346589 0.000609493885088518 0.0375571326177002 "Promoter (1-2kb)" 11 78432643 78441603 8961 2 "69071" "ENSMUST00000103242.5" -1555 "ENSMUSG00000037278" "Tmem97" "transmembrane protein 97" "Promoter"
"1310" "chr5" 89532104 89532504 401 "*" 4.47128863601579 3.73871840444056 4.81093475791867 -0.505289263721482 0.000610771973874828 0.0376075484214945 "Distal Intergenic" 5 89569744 89583487 13744 2 "14473" "ENSMUST00000200534.2" 50983 "ENSMUSG00000035540" "Gc" "vitamin D binding protein" "Intergenic"
"1311" "chr7" 139523856 139524256 401 "*" 6.11397104946218 5.69720028879323 6.33710566012852 -0.450465361409749 0.000612464833178549 0.0376834081331903 "Promoter (<=1kb)" 7 139523702 139525025 1324 1 "22286" "ENSMUST00000168457.3" 154 "ENSMUSG00000047751" "Utf1" "undifferentiated embryonic cell transcription factor 1" "Promoter"
"1312" "chr4" 133976938 133977338 401 "*" 6.79027326402524 6.42858121626753 6.9891853666096 -0.422232442544169 0.00061369612304539 0.0377199701673724 "Promoter (2-3kb)" 4 133974246 133977353 3108 1 "115489946" "ENSMUST00000205501.2" 2692 "ENSMUSG00000108398" "Gm30191" "predicted gene, 30191" "Promoter"
"1313" "chr17" 37257912 37258312 401 "*" 6.85342574759655 6.5205518657015 7.0391203565065 -0.405286663759596 0.00061398165944445 0.0377199701673724 "Promoter (1-2kb)" 17 37255970 37258178 2209 1 "386454" "ENSMUST00000174669.2" 1942 "ENSMUSG00000036492" "Rnf39" "ring finger protein 39" "Promoter"
"1314" "chr11" 30180308 30180708 401 "*" 5.64727338394716 5.0693527568325 5.93421077388727 -0.495792853384379 0.000615681164757222 0.0377762933463392 "Intron (ENSMUST00000006629.14/20742, intron 1 of 35)" 11 30049396 30169772 120377 2 "20742" "ENSMUST00000011877.13" -10536 "ENSMUSG00000020315" "Sptbn1" "spectrin beta, non-erythrocytic 1" "Intron"
"1315" "chr7" 126548924 126549324 401 "*" 7.40259990488409 7.05829152490994 7.59358511092382 -0.408922750967672 0.000615856789123449 0.0377762933463392 "Promoter (<=1kb)" 7 126545161 126548754 3594 2 "233879" "ENSMUST00000052937.12" -170 "ENSMUSG00000046378" "Asphd1" "aspartate beta-hydroxylase domain containing 1" "Promoter"
"1316" "chr6" 52802529 52802929 401 "*" 3.97129418534055 2.99478310044462 4.38039921096869 -0.484985678939291 0.000616284399217519 0.0377762933463392 "Intron (ENSMUST00000136250.6/231986, intron 2 of 4)" 6 52745782 52755294 9513 2 "231986" "ENSMUST00000128282.4" -47235 "ENSMUSG00000063568" "Jazf1" "JAZF zinc finger 1" "Intron"
"1317" "chr10" 91019250 91019650 401 "*" 5.85630526326919 5.16778031249096 6.18170094362763 -0.504346934046915 0.000617851078407537 0.0378242448029345 "Promoter (2-3kb)" 10 90999908 91017177 17270 2 "21917" "ENSMUST00000216402.2" -2073 "ENSMUSG00000019961" "Tmpo" "thymopoietin" "Promoter"
"1318" "chr3" 127667895 127668295 401 "*" 4.57917404003278 3.82629226005663 4.9252008591784 -0.504562101569158 0.000617991819209007 0.0378242448029345 "Intron (ENSMUST00000199273.2/70617, intron 1 of 1)" 3 127655248 127658910 3663 1 "102639226" "ENSMUST00000195996.2" 12647 NA "Gm35585" "predicted gene, 35585" "Intron"
"1319" "chr16" 30097314 30097714 401 "*" 4.49411990227665 3.65624066246098 4.86561157443855 -0.497848567570329 0.000620085198703184 0.0378716895087582 "Intron (ENSMUST00000064606.8/74488, intron 1 of 1)" 16 30088120 30102074 13955 2 "74488" "ENSMUST00000064606.8" 4360 "ENSMUSG00000052316" "Lrrc15" "leucine rich repeat containing 15" "Intron"
"1320" "chr8" 88723087 88723487 401 "*" 4.33433411158614 3.34869633932338 4.74575860189184 -0.479563591672216 0.000620495919192682 0.0378716895087582 "Distal Intergenic" 8 88388438 88686223 297786 2 "94187" "ENSMUST00000109655.9" -36864 "ENSMUSG00000045333" "Zfp423" "zinc finger protein 423" "Intergenic"
"1321" "chr8" 12965526 12965926 401 "*" 6.31958780884971 5.93312634839189 6.5295579344562 -0.435946669823376 0.000621327305026485 0.0378716895087582 "Promoter (<=1kb)" 8 12965893 13070509 104617 1 "17207" "ENSMUST00000110876.9" 0 "ENSMUSG00000031442" "Mcf2l" "mcf.2 transforming sequence-like" "Promoter"
"1322" "chr15" 101026531 101026931 401 "*" 5.83728496068174 5.37309844788013 6.08023926157653 -0.467332260608996 0.000621578487565566 0.0378716895087582 "Promoter (<=1kb)" 15 101026803 101041521 14719 1 "11482" "ENSMUST00000119063.8" 0 "ENSMUSG00000000530" "Acvrl1" "activin A receptor, type II-like 1" "Promoter"
"1323" "chr17" 46901311 46901711 401 "*" 5.98471686008707 5.35857362380086 6.2889115623303 -0.500823849990375 0.000621908551495021 0.0378716895087582 "Exon (ENSMUST00000044442.10/71461, exon 3 of 20)" 17 46875397 46883876 8480 2 "71461" "ENSMUST00000232855.2" -17435 "ENSMUSG00000023972" "Ptk7" "PTK7 protein tyrosine kinase 7" "Exon"
"1324" "chr9" 20862746 20863146 401 "*" 5.92794562254592 5.46433804331418 6.17066344605692 -0.468241891688622 0.000621926746197817 0.0378716895087582 "Promoter (<=1kb)" 9 20818817 20863901 45085 2 "13433" "ENSMUST00000216540.2" 755 "ENSMUSG00000004099" "Dnmt1" "DNA methyltransferase 1" "Promoter"
"1325" "chr6" 120556976 120557376 401 "*" 7.66561980585209 7.3640520666557 7.83651036549357 -0.378201733661462 0.000622126387159761 0.0378716895087582 "Exon (ENSMUST00000204159.2/ENSMUST00000204159.2, exon 1 of 1)" 6 120531757 120539840 8084 1 "73505" "ENSMUST00000204672.2" 25219 NA "1700072O05Rik" "RIKEN cDNA 1700072O05 gene" "Exon"
"1326" "chrUn_JH584304v1" 15913 16313 401 "*" 4.85718135376472 5.34662699184858 4.4045912820589 0.50030405504314 0.000622971529152421 0.0378716895087582 "Distal Intergenic" 60 52190 59667 7478 2 "66776" "ENSMUST00000179505.8" 43354 NA "Pisd-ps3" "phosphatidylserine decarboxylase, pseudogene 3" "Intergenic"
"1327" "chr3" 39726810 39727210 401 "*" 4.43671339628799 3.69873569711742 4.77806977877283 -0.504216934275797 0.000623323949691698 0.0378716895087582 "Distal Intergenic" 3 39720437 39720596 160 1 "115489849" "ENSMUST00000084011.4" 6373 "ENSMUSG00000065945" "Gm23796" "predicted gene, 23796" "Intergenic"
"1328" "chr6" 12833300 12833700 401 "*" 4.31304679218285 3.36634280956843 4.71444686786536 -0.49076015754836 0.000623398484514963 0.0378716895087582 "Distal Intergenic" 6 12317086 12749409 432324 2 "330267" "ENSMUST00000119581.7" -83891 "ENSMUSG00000032625" "Thsd7a" "thrombospondin, type I, domain containing 7A" "Intergenic"
"1329" "chr9" 20883387 20883787 401 "*" 7.12346819575882 6.59410419455333 7.39221388584491 -0.483862424537316 0.000626129152120451 0.0379842495380779 "Promoter (1-2kb)" 9 20879545 20885274 5730 2 "14739" "ENSMUST00000216499.2" 1487 "ENSMUSG00000043895" "S1pr2" "sphingosine-1-phosphate receptor 2" "Promoter"
"1330" "chr10" 39901095 39901495 401 "*" 7.20716216899642 6.85766049835747 7.40053008855212 -0.412926772092371 0.000626180364159581 0.0379842495380779 "Promoter (<=1kb)" 10 39877571 39901264 23694 2 "215929" "ENSMUST00000163705.3" 0 "ENSMUSG00000038522" "Mfsd4b1" "major facilitator superfamily domain containing 4B1" "Promoter"
"1331" "chr10" 119247077 119247477 401 "*" 3.90247689196842 2.93577551233912 4.30906824724383 -0.485983248995883 0.000628356493860837 0.0379938287148971 "Promoter (1-2kb)" 10 119249349 119262769 13421 1 "67081" "ENSMUST00000185238.2" -1872 "ENSMUSG00000100558" "1700025F24Rik" "RIKEN cDNA 1700025F24 gene" "Promoter"
"1332" "chr15" 84279555 84279955 401 "*" 5.02435358481545 4.40148340730861 5.32740153837832 -0.498914476508262 0.000628393001348205 0.0379938287148971 "Intron (ENSMUST00000080751.10/72301, intron 4 of 4)" 15 84301454 84327898 26445 2 "72301" "ENSMUST00000186527.3" 47943 "ENSMUSG00000062760" "Shisal1" "shisa like 1" "Intron"
"1333" "chr8" 36499102 36499502 401 "*" 4.03883067541869 2.94671215347379 4.47600722586535 -0.47485976911255 0.000628464356142271 0.0379938287148971 "Distal Intergenic" 8 36492907 36493287 381 1 "671641" "ENSMUST00000182321.2" 6195 "ENSMUSG00000098181" "Rps12-ps24" "ribosomal protein S12, pseudogene 24" "Intergenic"
"1334" "chr18" 83052242 83052642 401 "*" 4.62338620855999 3.87899886120565 4.9667589278804 -0.503508865466757 0.000628616878953773 0.0379938287148971 "Intron (ENSMUST00000236753.2/100038505, intron 2 of 6)" 18 83045207 83096980 51774 1 "100038505" "ENSMUST00000236753.2" 7035 NA "Gm10523" "predicted gene 10523" "Intron"
